no,2_1,2_2
,4.75127649307251,7.061595246
,4.515758514404297,5.882791958
,4.248654842376709,4.136128065
,3.619340419769287,4.983573323
,10.27825927734375,15.13651215
,4.084831714630127,3.802875202
,3.767608642578125,4.612160974
,2.210752487182617,2.23971843
,2.789271831512451,1.966745437
,8.099298477172852,15.11703598
,10.369680404663086,16.22238789
,5.609545707702637,9.546903852
,4.325152397155762,5.55876044
,6.211436748504639,8.298861321
,3.3489277362823486,4.33853939
,6.147595405578613,9.559327126
,8.656814575195312,12.55461256
,3.491879463195801,3.820056155
,4.130457401275635,3.453821883
,3.7953758239746094,4.030318456
,3.876622438430786,3.50018121
,7.340396881103516,9.245404542
,8.716660499572754,12.03796075
,2.6554689407348633,3.713083584
,4.748256683349609,3.855961071
,5.194823265075684,4.331303903
,8.064371109008789,11.01915787
,4.244336128234863,4.907444899
,4.713197708129883,4.087679527
,2.941884994506836,3.463441096
,4.574901580810547,5.029640159
,6.894925594329834,7.571674113
,8.44538688659668,10.1601224
,6.1992669105529785,7.122779779
,4.279094696044922,3.623435956
,4.5489091873168945,3.423806431
,3.18021821975708,3.079806754
,9.278066635131836,8.456887141
,5.085013389587402,4.995876921
,3.3759331703186035,3.938673891
,7.332225322723389,6.905097943
,6.681967735290527,9.626228936
,6.20090389251709,6.089045161
,9.716007232666016,10.24948786
,5.044464111328125,5.714682288
,4.49134635925293,4.917691053
,3.581667423248291,4.673155229
,5.384537696838379,7.759980168
,3.202180862426758,3.308408411
,3.907503604888916,3.258074993
,3.7511401176452637,3.785018604
,2.848104476928711,4.01438602
,2.2033495903015137,2.573011912
,2.9292750358581543,3.491510165
,2.385840654373169,2.628281357
,2.308764934539795,2.699992619
,1.9914546012878418,2.180383302
,1.6084089279174805,1.769583935
,2.6962876319885254,2.329085204
,2.0233983993530273,2.469954622
,2.885517120361328,2.829122219
,3.1700186729431152,2.999718223
,3.331911563873291,3.666204267
,4.324550628662109,4.455201488
,3.7039618492126465,4.258290934
,2.8418240547180176,2.721872083
,3.836477518081665,3.587462069
,4.025208473205566,3.448930073
,2.7418313026428223,3.132689973
,5.541922569274902,5.49760657
,2.9848990440368652,2.960103148
,3.906338930130005,3.410807447
,3.0596556663513184,2.577938808
,4.8893609046936035,4.709022166
,3.150787830352783,2.529172418
,3.9755783081054688,4.515641093
,4.279342174530029,4.138141386
,3.6803348064422607,3.632621692
,3.1488659381866455,2.622742166
,4.365967750549316,3.034100784
,4.354382514953613,3.697080807
,2.8845295906066895,2.492689566
,3.361699104309082,2.87677353
,4.201930046081543,4.193429037
,3.3766274452209473,2.782666472
,4.05402135848999,2.351917863
,5.135462284088135,2.658059353
,2.8178560733795166,2.352481339
,3.946829319000244,2.197327989
,4.386232376098633,3.097965301
,4.608684062957764,2.72110683
,4.547248840332031,4.736466915
,3.1538987159729004,2.021944903
,2.1252517700195312,1.828627362
,3.225419759750366,2.531876779
,4.57191801071167,3.151542926
,4.261017322540283,3.698368577
,3.768960952758789,3.436730864
,5.408830642700195,4.868978138
,3.7549238204956055,3.973648994
,5.191404819488525,4.91809595
,3.747576951980591,3.667391105
,3.790978193283081,3.49945379
,4.3180437088012695,3.521440565
,2.986564874649048,2.720149956
,3.361116886138916,2.595904484
,4.0548176765441895,3.415357955
,3.012528657913208,4.424796605
,5.13389778137207,4.47790504
,6.406382083892822,7.483442881
,8.643707275390625,7.329129795
,5.904431343078613,5.92804773
,4.240444183349609,6.278218349
,7.831212997436523,7.849653063
,8.819671630859375,9.922258052
,6.712934494018555,7.674554783
,6.369323253631592,4.933401625
,7.841350555419922,7.588282544
,9.462820053100586,8.734173615
,4.582361221313477,7.117441324
,4.941456317901611,3.959419714
,5.553272247314453,4.856878796
,9.024852752685547,9.885105509
,7.933261871337891,6.130803209
,7.896729469299316,7.44801763
,3.7974133491516113,3.791462581
,4.635587215423584,3.826276327
,5.177980899810791,3.327476344
,5.465023994445801,5.255605668
,4.289514541625977,3.125058226
,6.466071128845215,5.073329258
,4.519336700439453,5.270293639
,4.4937286376953125,3.715272738
,6.141444683074951,5.872025122
,6.938443183898926,5.614783964
,4.558313369750977,4.918550343
,5.503721237182617,4.481522236
,7.317565441131592,6.696248311
,5.532434940338135,6.991205526
,6.662199974060059,7.387904894
,4.125425815582275,3.691798053
,6.130465507507324,5.114625515
,6.453199863433838,5.542309804
,4.464580535888672,3.790799507
,4.040097236633301,3.549163133
,5.571257591247559,6.104875506
,6.142740249633789,6.792722756
,5.7708353996276855,7.20722327
,11.058547973632812,12.39852806
,6.748474597930908,7.930719963
,5.999027252197266,6.432205649
,9.71356201171875,11.41803147
,5.614778518676758,5.577328893
,4.600704669952393,4.5585009
,3.5173685550689697,2.739344793
,2.6081886291503906,2.122413433
,4.19088888168335,4.372851753
,4.590795993804932,3.661031469
,7.786215782165527,6.036234424
,5.169609069824219,5.196142298
,6.527527332305908,6.438476354
,5.174973964691162,4.67279699
,5.125082015991211,4.462352587
,7.645200252532959,7.954989489
,8.103743553161621,9.250875212
,2.9558167457580566,2.889277542
,4.403459072113037,3.424733696
,4.218145370483398,4.423423695
,3.258138656616211,3.408317971
,4.257505893707275,3.500295427
,3.918299436569214,3.228451083
,3.3852622509002686,3.567860588
,4.556903839111328,3.42420524
,4.584567070007324,5.239922803
,4.7408270835876465,2.820903392
,7.080377578735352,6.768198163
,5.245514869689941,4.568872806
,4.462579727172852,4.311481843
,4.333337783813477,4.442674175
,3.9629757404327393,3.27876505
,5.630833625793457,7.972707953
,6.046379089355469,5.31060993
,3.646422863006592,2.873402905
,4.989178657531738,3.972240719
,3.369990825653076,3.148163671
,4.765627861022949,3.625922705
,5.280179977416992,4.810420967
,4.0714545249938965,3.129572944
,3.7059550285339355,2.871147713
,4.95938777923584,4.570732174
,3.956817865371704,3.329979487
,2.713777542114258,2.138589775
,5.885291576385498,4.623072407
,2.863790512084961,2.658099324
,2.6278319358825684,2.354305388
,5.599891662597656,4.728370449
,3.0091099739074707,2.423445511
,3.5986759662628174,3.221339901
,3.7837412357330322,2.606766339
,3.7817063331604004,4.475139134
,4.455617904663086,4.36875306
,3.590466260910034,3.098346783
,3.0843865871429443,2.500069182
,3.2975730895996094,2.712427224
,3.879882335662842,4.447889642
,4.399811744689941,5.134848945
,3.893481969833374,3.083249499
,4.193072319030762,3.462379213
,3.660814046859741,2.099514106
,4.738053798675537,3.953723838
,2.888416290283203,2.750487132
,3.158444881439209,2.279259842
,5.618081092834473,6.785505032
,2.9825167655944824,3.929683675
,5.014298915863037,5.053774594
,6.2628326416015625,8.488026958
,5.818367958068848,7.479666188
,5.227032661437988,6.229106502
,4.122572898864746,6.4837392
,5.367035865783691,6.041789442
,4.58336067199707,4.236075326
,6.098454475402832,6.144069055
,6.197112083435059,5.983999891
,3.41131591796875,2.397782793
,5.722152233123779,5.402055467
,4.4657111167907715,4.792803456
,4.786417007446289,3.328962414
,4.376998424530029,3.782374569
,4.919649600982666,3.572767984
,3.6599786281585693,4.572693063
,3.7071456909179688,3.309439358
,7.203880786895752,5.039533973
,5.683363914489746,5.138346916
,6.9583740234375,5.338815442
,4.405775547027588,5.995534262
,6.883012771606445,5.404903137
,4.564431190490723,4.717916492
,3.810837507247925,5.22457275
,9.09933853149414,6.57348728
,5.785434722900391,5.714961437
,8.189209938049316,7.185612163
,3.7950868606567383,4.091696802
,5.3302226066589355,5.783886372
,3.536792516708374,3.26564549
,4.391899585723877,4.554248647
,4.992865562438965,4.505784046
,2.9973978996276855,2.937270198
,3.5321977138519287,3.096294913
,3.467378854751587,3.169429511
,4.359052658081055,3.466062831
,2.779812812805176,2.48539561
,3.453373908996582,2.753350782
,3.9606199264526367,4.476518907
,5.289091110229492,3.701873329
,3.641934394836426,2.715158538
,4.545202732086182,3.70813209
,3.702632188796997,3.602232199
,3.150219440460205,2.960059389
,2.4728004932403564,2.46635306
,5.257162570953369,4.415393722
,3.9590799808502197,3.043155187
,2.115206003189087,2.458306483
,2.5333406925201416,2.299845943
,5.204305648803711,3.812489749
,3.7290802001953125,3.260456872
,2.7445597648620605,2.684728282
,2.9276986122131348,2.40120624
,2.7261829376220703,2.873050558
,3.378660202026367,3.792946116
,4.185369491577148,3.227086109
,3.374885082244873,3.400548949
,3.163599967956543,3.389828364
,3.3019297122955322,2.769835336
,1.7607026100158691,2.46222929
,3.836839199066162,4.162230789
,3.3180713653564453,3.829746805
,2.457005500793457,2.759164408
,2.316788911819458,2.686964612
,2.478811740875244,2.833795104
,5.501985549926758,5.938627292
,2.445289134979248,2.930294337
,2.922483205795288,3.023909723
,3.501497507095337,3.9697846
,2.7841265201568604,3.810400388
,1.689155101776123,2.508379573
,2.5308148860931396,2.254367125
,3.8773481845855713,4.365843035
,4.432283401489258,4.824477122
,4.6116156578063965,4.720986239
,3.070014476776123,3.179812338
,3.689678192138672,3.519063957
,4.289191246032715,4.308301742
,3.527737617492676,2.795576206
,3.489846706390381,3.610390183
,2.2001824378967285,2.390191702
,2.9294424057006836,3.062256607
,4.529869079589844,5.49704373
,3.7687222957611084,3.48573899
,5.957963943481445,6.241492929
,2.7557287216186523,2.95701798
,3.830202102661133,3.890571972
,2.6898927688598633,2.211705557
,3.2909460067749023,2.951137212
,3.4683008193969727,3.696026476
,3.7009031772613525,4.231455084
,6.628337383270264,4.813174844
,5.2404937744140625,4.603897413
,5.648404121398926,4.200600562
,4.575140476226807,5.146559005
,5.654555797576904,4.62658275
,4.178170204162598,4.350162914
,3.189850091934204,2.249121355
,4.9372758865356445,3.193680253
,5.645913124084473,5.027702216
,5.834149360656738,3.841457167
,4.491044044494629,4.265632046
,2.9755630493164062,3.193705646
,3.60270094871521,3.314834165
,4.512328624725342,4.595163485
,4.897051811218262,3.677427024
,3.592691659927368,3.320141009
,8.092178344726562,6.930015672
,4.663146018981934,3.812898536
,8.84593677520752,6.622359619
,7.393435478210449,6.053338132
,4.999328136444092,3.82553905
,6.58995246887207,6.754519687
,5.037870407104492,2.880112309
,4.591468334197998,4.30727522
,10.644411087036133,8.191302066
,1.9188146591186523,2.030124687
,4.0180840492248535,2.805200709
,7.811561584472656,6.4591658
,4.566145896911621,2.434459708
,5.0029497146606445,4.334910627
,5.049295425415039,4.166598649
,4.559523582458496,3.190870259
,5.500894069671631,6.128227046
,8.029491424560547,8.74849971
,7.252055644989014,6.583758736
,5.01837682723999,3.794704859
,4.965139389038086,5.56820517
,4.576193332672119,3.031512702
,3.0647988319396973,2.860700588
,4.1753249168396,3.16233077
,5.90999698638916,4.9537753
,5.239233493804932,4.591344978
,6.414333343505859,4.982317228
,2.9274773597717285,3.580917368
,3.6691994667053223,4.166378634
,3.0265979766845703,3.558899754
,7.846973896026611,9.337208525
,2.8454253673553467,2.789318584
,6.658751487731934,7.642817341
,6.142993927001953,6.653107383
,5.710638999938965,7.167188737
,4.273104667663574,4.408562074
,4.296744346618652,3.964774336
,4.924008846282959,5.273174676
,3.6508255004882812,2.775925219
,6.307188987731934,6.263821586
,5.359936714172363,5.25694296
,4.035717487335205,4.07468704
,3.389155149459839,3.527120366
,5.275920867919922,6.410468437
,4.256885051727295,5.223240238
,8.29038143157959,8.812641328
,3.5531582832336426,4.767091814
,8.631661415100098,8.46820059
,10.199249267578125,10.79840368
,5.390629768371582,5.4543287
,5.593189239501953,5.977515043
,6.667896270751953,7.816838916
,3.5586042404174805,3.359895927
,2.9628212451934814,3.21450293
,8.534196853637695,8.452630564
,5.0041399002075195,5.275439026
,5.299015045166016,6.462890689
,4.847956657409668,5.060020238
,4.837680816650391,4.764155417
,3.952662467956543,3.775069944
,5.983547210693359,5.97391678
,4.2130231857299805,3.925510518
,3.279174327850342,3.060576995
,5.033679008483887,5.661828465
,9.681076049804688,9.379145179
,4.780839920043945,5.44915892
,4.371265888214111,4.203465121
,7.492729663848877,7.549624286
,6.901721000671387,6.75728686
,4.617096424102783,4.559890463
,3.4137744903564453,3.598134838
,8.832202911376953,8.034774946
,6.357815265655518,6.170328801
,4.566651344299316,4.120360506
,4.620338439941406,5.509737905
,4.2378435134887695,3.311265137
,4.085230827331543,3.824854181
,5.232513427734375,5.009061832
,7.296051025390625,7.498568355
,3.4447193145751953,4.070592535
,2.997363328933716,3.520579709
,6.158895969390869,6.275381814
,4.445516586303711,4.739870075
,4.090231895446777,4.744953819
,4.570891380310059,5.027387942
,2.667482852935791,3.099903046
,5.260135650634766,4.96833025
,2.949643611907959,3.12189778
,5.36003303527832,5.07744926
,5.426480293273926,5.667963998
,2.627717971801758,3.831669855
,6.947240829467773,6.486304649
,3.4155941009521484,4.213917344
,3.7665762901306152,4.716071573
,4.162844181060791,5.360601563
,2.746708631515503,3.454909721
,5.891784191131592,5.719879838
,3.9146032333374023,5.140484174
,5.044708251953125,4.422735325
,7.561199188232422,6.549875485
,3.0804710388183594,3.202607905
,3.606818199157715,3.715046026
,2.611816167831421,2.705944387
,3.5718932151794434,3.868263114
,4.512594223022461,6.038224212
,3.996004581451416,3.970646928
,4.6619648933410645,4.959810357
,3.52046537399292,3.251385567
,2.83381986618042,3.670425068
,3.302385091781616,2.449341057
,4.053504467010498,2.738295216
,2.750936269760132,2.68207998
,5.3230791091918945,4.548341399
,6.756767749786377,5.713994507
,2.6272072792053223,2.31566486
,4.461175918579102,3.483769182
,4.833806991577148,4.963046321
,7.81608247756958,7.663957805
,4.728557586669922,4.658267777
,5.385624885559082,4.868127052
,4.096896171569824,4.608734048
,4.522428512573242,5.412548166
,4.372165679931641,3.516053164
,4.023236274719238,5.34517612
,3.1609554290771484,2.832910613
,5.128588676452637,5.125921094
,2.282630681991577,2.46762658
,2.0789811611175537,2.623823652
,2.5133790969848633,2.318302794
,2.619448184967041,2.315545921
,4.682516574859619,4.761051999
,3.1861000061035156,2.668156031
,4.360789775848389,4.364133809
,5.854102611541748,7.865700077
,4.255198001861572,6.40769416
,2.067361831665039,2.424211538
,2.9524712562561035,3.6377012
,3.6145708560943604,3.340586291
,3.2485218048095703,2.992367773
,6.376550674438477,7.615689561
,4.144966125488281,3.546477219
,3.1426830291748047,3.687008673
,5.073999404907227,6.486836959
,3.597355365753174,3.577659346
,4.075432777404785,6.425486891
,4.3613128662109375,3.282870669
,3.2975902557373047,3.589681746
,3.7963175773620605,4.460078142
,2.5445802211761475,3.02245707
,4.074146270751953,5.089091852
,3.4291582107543945,3.379409967
,4.385976791381836,5.369697329
,3.1929588317871094,3.117632212
,2.5831985473632812,3.773519109
,2.901771068572998,2.824814172
,3.5931801795959473,3.078501487
,6.4233784675598145,6.517609737
,6.120299816131592,6.24100622
,2.8205409049987793,2.004085747
,2.8937828540802,4.447082847
,4.959744453430176,6.474629585
,2.4297146797180176,2.568505035
,7.139467716217041,6.378334912
,3.6987874507904053,4.103880844
,5.149848937988281,6.125841048
,5.003510475158691,4.782533065
,1.4125909805297852,2.071315842
,2.84287166595459,3.018818159
,3.82541823387146,3.655804755
,4.6538872718811035,4.993322358
,3.7880780696868896,4.769724495
,2.89162015914917,2.785680067
,4.128321647644043,4.395025711
,5.1434736251831055,4.967143849
,3.3919878005981445,3.262363353
,6.245796203613281,7.259047559
,2.902261257171631,2.524767832
,4.571285724639893,5.765880221
,3.2255046367645264,5.947342345
,7.341187953948975,8.094871056
,6.410137176513672,7.588702259
,3.039238691329956,3.705980957
,6.111286640167236,7.355136793
,2.0029547214508057,2.295881015
,4.924155235290527,6.443837949
,6.445941925048828,7.79187962
,2.961780309677124,3.375796374
,7.636074542999268,9.307723766
,5.804792404174805,8.030938727
,5.17463493347168,7.008324423
,3.9382622241973877,6.19589884
,2.9301271438598633,3.27225744
,3.7572195529937744,3.101234397
,2.8577377796173096,2.276637977
,2.840925455093384,2.92576947
,2.5960094928741455,2.482034471
,3.1502628326416016,2.713543988
,2.0154154300689697,2.039849407
,3.2193686962127686,2.398598544
,2.7965545654296875,2.63540377
,3.7371463775634766,3.786636287
,2.4079084396362305,3.296180982
,2.390867233276367,2.273331178
,2.2886104583740234,2.457642324
,2.365992546081543,2.147878963
,3.388840436935425,2.950088241
,2.626450777053833,2.27193243
,2.9510488510131836,2.408876421
,2.6054320335388184,2.675952741
,3.219180107116699,3.230204392
,3.0422918796539307,3.221821705
,1.608211636543274,2.60845031
,2.9066696166992188,2.725860116
,3.596381187438965,3.276403282
,2.776336431503296,2.719083616
,4.298108100891113,3.998819362
,3.6496920585632324,4.022835201
,2.3817062377929688,3.100930695
,2.536266565322876,2.898289304
,3.737656593322754,3.224369388
,3.343950033187866,2.811305554
,3.6939258575439453,4.575814671
,2.794827461242676,3.683416238
,3.8654417991638184,3.725303394
,2.2491683959960938,2.866113918
,9.758382797241211,10.17382262
,3.622854709625244,3.45128834
,9.242527961730957,8.994621736
,2.752974033355713,2.968709428
,9.412208557128906,9.116122908
,3.754469633102417,3.505512982
,2.662184000015259,3.20237186
,10.496781349182129,11.03115178
,3.2655510902404785,3.335737065
,11.259088516235352,10.11247864
,4.723787307739258,3.84248839
,4.561010837554932,4.000424544
,5.580024719238281,5.613745986
,4.909296989440918,5.979154197
,4.998557090759277,6.590544871
,4.8223700523376465,4.178913084
,8.477259635925293,8.921750153
,3.5648386478424072,2.86859884
,5.236676216125488,3.707493923
,4.568624973297119,4.88649751
,3.3399832248687744,2.99262173
,5.331123352050781,5.254163452
,7.715948581695557,7.478470478
,5.066115379333496,3.816481407
,8.907754898071289,9.710762697
,6.2191572189331055,5.148508353
,5.9945220947265625,5.365709285
,3.083322048187256,3.049047326
,4.328433990478516,3.729183191
,7.1246867179870605,6.67246817
,4.643382549285889,2.887641218
,3.229665756225586,2.399208468
,3.3069989681243896,2.693434076
,7.526917934417725,7.390609347
,6.114439010620117,7.218447102
,6.2523627281188965,6.157896803
,2.7005538940429688,1.96138438
,3.664433002471924,3.508162671
,3.616750478744507,3.302823869
,3.8798770904541016,3.1839325
,2.174095630645752,1.974300192
,4.539796829223633,4.380828446
,7.602617263793945,7.407386276
,3.2012534141540527,3.333459124
,3.9503085613250732,3.558067924
,2.8830149173736572,2.932221614
,4.197290420532227,3.504954995
,3.8855018615722656,2.390780031
,2.821429967880249,3.460560164
,3.6194143295288086,3.502097719
,6.16625452041626,6.485970385
,5.920050621032715,6.56104984
,4.623445510864258,2.987868027
,4.483364105224609,3.428866799
,8.031389236450195,7.720847968
,4.915312767028809,4.734716169
,2.858971118927002,2.24648221
,4.683220863342285,4.873477724
,5.540815353393555,5.557785125
,3.0824155807495117,2.484907697
,3.8644773960113525,3.361948821
,5.503447532653809,5.418937436
,4.716762542724609,4.761324921
,3.9236931800842285,3.476751828
,4.354311943054199,3.275107055
,4.952579498291016,4.657477928
,5.5735344886779785,4.690621167
,3.768132209777832,4.098796206
,4.999621391296387,6.026792158
,2.628148317337036,4.077655645
,3.3853025436401367,2.855229286
,5.726072311401367,3.634028935
,2.7536697387695312,2.756232574
,4.723784446716309,9.52670354
,7.712282180786133,11.09720149
,6.66853141784668,11.14576778
,4.578951835632324,5.313473123
,5.271481990814209,11.3448532
,4.453689098358154,4.734306276
,2.871332883834839,3.77759626
,5.473966121673584,6.381925959
,3.8939642906188965,8.271103941
,3.5390796661376953,4.103991825
,5.532717704772949,10.56115488
,4.115335464477539,3.869766468
,3.2741317749023438,7.572511037
,4.106855392456055,8.686135974
,3.779805898666382,3.569155656
,4.474186897277832,3.987616785
,4.593532085418701,4.001650646
,3.040163278579712,3.268523951
,4.634018898010254,3.998486662
,5.64891242980957,6.198754428
,6.218297481536865,5.990016546
,3.049698829650879,2.976666271
,9.152732849121094,7.953020091
,4.606894493103027,3.414206056
,3.174612522125244,3.651760545
,4.584315299987793,3.428804204
,5.670929431915283,4.895638317
,2.675769805908203,2.299685553
,6.86933708190918,6.74553972
,3.075643301010132,3.09478212
,4.298481464385986,4.335921241
,2.3275771141052246,3.129208724
,5.337333679199219,4.806974786
,3.8021926879882812,3.33328239
,4.786524772644043,5.225496394
,2.751214027404785,3.586546147
,2.7744064331054688,3.136252782
,3.2571449279785156,3.281697744
,3.5383031368255615,4.143616634
,2.8042116165161133,3.126319879
,4.816766738891602,3.73891578
,3.599439859390259,3.858411086
,3.344597816467285,3.240470945
,5.409430503845215,5.046554359
,6.467641830444336,9.000371434
,6.7626142501831055,6.501987252
,6.662846565246582,7.60749478
,5.961397171020508,5.822935839
,5.091824531555176,4.85999931
,7.42592716217041,6.639191622
,5.93535041809082,5.82211334
,4.158474445343018,3.094625548
,10.435976028442383,9.9601927
,2.4340620040893555,2.308861862
,3.6557533740997314,5.693463795
,5.741395950317383,5.725139918
,8.241026878356934,6.810593286
,4.015297889709473,2.918125378
,7.152011871337891,5.822712867
,3.198697566986084,3.153609773
,3.184454917907715,2.117509737
,4.340404510498047,4.37712977
,4.023224353790283,3.663686026
,3.6623826026916504,4.17822077
,5.399077415466309,4.459367228
,3.3625335693359375,3.050325511
,4.719784736633301,5.673148386
,5.929854393005371,6.360048568
,2.4507837295532227,1.980521661
,3.6329023838043213,4.080480105
,2.877976417541504,2.676913183
,5.088732719421387,6.044811539
,4.639003753662109,3.77832945
,5.2249274253845215,5.995139327
,4.384674072265625,3.110686732
,3.2472124099731445,3.548475423
,5.040582656860352,4.79216293
,3.894460678100586,6.178033821
,3.37712025642395,3.317421858
,3.221174716949463,3.526942577
,5.398594856262207,6.976640203
,4.86039400100708,3.500595156
,8.076423645019531,8.507830693
,5.151404857635498,6.508515688
,6.650813102722168,6.753297255
,3.434109687805176,4.115003108
,3.455275535583496,3.179136296
