,dv,1,2,3,4,5,6,7,8,9,10
27,1.02,0.2794300317764282,0.29451984167099,0.4204198718070984,0.43912261724472046,0.5336946249008179,0.475261926651001,0.35788828134536743,0.28127387166023254,0.3494541645050049,0.24499714374542236
28,1.02,0.22522178292274475,0.28799524903297424,0.2842898368835449,0.3421682119369507,0.4591348171234131,0.3535040020942688,0.2826005816459656,0.24084797501564026,0.3103165030479431,0.3648970127105713
29,1.02,0.43520328402519226,0.7173281908035278,1.0023839473724365,0.9379127025604248,1.0661499500274658,1.0196601152420044,0.7385340929031372,0.5766720771789551,0.6274871826171875,0.2371053397655487
30,1.02,0.47268441319465637,0.7262605428695679,1.003177523612976,0.9368995428085327,1.1367685794830322,1.019803762435913,0.7427024841308594,0.6042779088020325,0.6348498463630676,0.24110543727874756
31,1.02,0.4500764012336731,0.2103378176689148,0.21733449399471283,0.3389907479286194,0.7285028100013733,0.23724263906478882,0.21718034148216248,0.4294062852859497,0.425126850605011,0.7084483504295349
32,1.02,0.22618940472602844,0.27136531472206116,0.36984649300575256,0.39021509885787964,0.5274913311004639,0.34598201513290405,0.21684658527374268,0.30882787704467773,0.2635248005390167,0.4305971562862396
33,1.02,0.5254677534103394,0.3730660676956177,0.43417659401893616,0.5926074385643005,1.1006786823272705,0.4478578567504883,0.2957662343978882,0.6170089244842529,0.6212613582611084,1.0247039794921875
34,1.02,0.41862398386001587,0.3904377520084381,0.236398845911026,0.5140748620033264,0.9805210828781128,0.3989696800708771,0.4212608337402344,0.5999492406845093,0.7271267771720886,1.1894400119781494
35,1.02,0.13755950331687927,0.17127841711044312,0.21247851848602295,0.20359519124031067,0.23017948865890503,0.2473974972963333,0.24953101575374603,0.21261079609394073,0.27193179726600647,0.282866507768631
36,1.02,0.30151036381721497,0.4482974708080292,0.5384609699249268,0.48696786165237427,0.4955274760723114,0.595990777015686,0.5683908462524414,0.4043135643005371,0.5700221061706543,0.48391568660736084
37,1.02,0.23484115302562714,0.38784468173980713,0.2824321389198303,0.42645496129989624,0.6753103733062744,0.4298374354839325,0.4014938175678253,0.3781607449054718,0.5185239911079407,0.7554303407669067
38,1.02,0.4409354627132416,0.6292270421981812,0.6135483980178833,0.5751919746398926,0.6355568170547485,0.6939089894294739,0.7074268460273743,0.5539308786392212,0.7235952615737915,0.6821771860122681
39,1.02,0.42384397983551025,0.39994490146636963,0.46739840507507324,0.44690802693367004,0.5509421825408936,0.4164449870586395,0.4124642312526703,0.4737040400505066,0.40992021560668945,0.4443906247615814
40,1.02,0.3111572265625,0.3911658525466919,0.557361364364624,0.5259783864021301,0.7527405023574829,0.616621732711792,0.5035843849182129,0.3623231053352356,0.516331672668457,0.35901641845703125
41,1.02,0.5670861005783081,0.583143413066864,0.5669001936912537,0.49347564578056335,0.4435688555240631,0.5744876265525818,0.5088032484054565,0.5641516447067261,0.5667741298675537,0.529362142086029
42,1.02,1.01934814453125,1.123701810836792,1.0093729496002197,0.886573851108551,0.6980570554733276,1.0239075422286987,0.8794744610786438,1.0158271789550781,1.0670504570007324,0.9862605929374695
43,1.02,0.5203505754470825,0.4938926696777344,0.4057706892490387,0.501495361328125,0.5312014818191528,0.4175944924354553,0.4715672731399536,0.3744542896747589,0.48017269372940063,0.6249117255210876
44,1.02,0.5037140250205994,0.7516506910324097,0.5689795017242432,0.4538123607635498,0.41647541522979736,0.5745866298675537,0.5253476500511169,0.4110577702522278,0.5210151076316833,0.6035818457603455
45,1.02,0.9933794140815735,0.8958919048309326,0.8651875257492065,0.8750766515731812,0.7229309678077698,0.8781419396400452,0.794560432434082,0.9723747372627258,0.9971245527267456,0.9406786561012268
46,1.02,0.5148066282272339,0.6719177961349487,0.5627371668815613,0.48959973454475403,0.5126399397850037,0.5903461575508118,0.5226083397865295,0.46921366453170776,0.5744426250457764,0.602043628692627
47,1.02,0.35049304366111755,0.3065944314002991,0.3215886652469635,0.3268252909183502,0.3546992838382721,0.3322387635707855,0.31390929222106934,0.34003376960754395,0.35238802433013916,0.34776073694229126
48,1.02,0.25047701597213745,0.2592424750328064,0.2540740966796875,0.25079095363616943,0.2576630711555481,0.24909216165542603,0.265946626663208,0.24967093765735626,0.24566371738910675,0.2585966885089874
49,1.02,0.816281795501709,0.6417056322097778,0.7667052745819092,0.7547827959060669,0.6619779467582703,0.6177016496658325,0.6640995740890503,0.7228859663009644,0.78395676612854,0.8163542747497559
50,1.02,0.5124737024307251,0.6855344772338867,0.5239307284355164,0.3978092670440674,0.44885316491127014,0.5750884413719177,0.6156704425811768,0.427916556596756,0.40523192286491394,0.612209141254425
51,1.02,1.3092494010925293,1.479677438735962,1.0858509540557861,0.9917581677436829,0.6805003881454468,1.546558141708374,1.494864583015442,1.0813143253326416,0.9581350088119507,1.453635811805725
52,1.02,1.0509788990020752,0.6657203435897827,0.7008023262023926,0.7426567673683167,0.7198213934898376,0.9074455499649048,0.8792001008987427,0.5099538564682007,0.8220179080963135,1.1398065090179443
53,1.02,1.1465364694595337,1.0640429258346558,0.877327561378479,1.0013689994812012,0.6330033540725708,1.3681306838989258,1.2505874633789062,0.7995302677154541,0.974727988243103,1.169851303100586
54,1.02,1.1018927097320557,0.713036060333252,0.8539674282073975,0.48472756147384644,1.1238104104995728,0.6444843411445618,0.7535215616226196,0.8007339239120483,0.8775466680526733,1.0978667736053467
55,1.02,1.4493943452835083,1.4810742139816284,1.5552735328674316,1.1451832056045532,0.6854715943336487,1.706820011138916,1.596091389656067,1.2764616012573242,1.1955448389053345,2.0126025676727295
56,1.02,0.5890471935272217,0.6221534013748169,0.48346662521362305,0.19092924892902374,0.6022000312805176,0.5166245698928833,0.5284326672554016,0.5741391181945801,0.5005977153778076,0.5095102190971375
57,1.02,1.0064241886138916,1.104705572128296,1.1727209091186523,0.8670843839645386,0.42878711223602295,1.2699618339538574,1.1755061149597168,0.75746089220047,0.8587523698806763,1.4876160621643066
58,1.02,0.3420833349227905,0.35106754302978516,0.4304908812046051,0.38812440633773804,0.3611501157283783,0.38372868299484253,0.3733140528202057,0.3376552164554596,0.41880419850349426,0.5673305988311768
59,1.02,0.3661339282989502,0.3492262363433838,0.3411386013031006,0.4154670238494873,0.3958456516265869,0.380962073802948,0.3737449049949646,0.36546358466148376,0.40261948108673096,0.37770599126815796
60,1.02,0.868283748626709,0.8499266505241394,0.8768599033355713,0.9417415857315063,0.9278504848480225,1.1044546365737915,0.860632061958313,0.4494172930717468,0.9971265196800232,0.9986326098442078
61,1.02,0.6541978120803833,0.8593176603317261,0.567023515701294,0.8087279200553894,0.9138944149017334,0.4999435544013977,0.6803746819496155,0.467092901468277,0.5654090642929077,0.4046728014945984
62,1.02,0.3480168581008911,0.3656955659389496,0.3961251974105835,0.27772167325019836,0.29163384437561035,0.3658928871154785,0.3321690559387207,0.2836097180843353,0.38784661889076233,0.4384337067604065
63,1.02,0.27148258686065674,0.2681715786457062,0.2304902821779251,0.34967803955078125,0.3378358483314514,0.2798132300376892,0.29017335176467896,0.16499662399291992,0.29492485523223877,0.2528229057788849
64,1.02,0.6469564437866211,0.7604254484176636,0.6857156157493591,0.5947667360305786,0.685978889465332,0.600766122341156,0.6700140833854675,0.6559568643569946,0.6623125672340393,0.6552813053131104
65,1.02,0.23057496547698975,0.30957716703414917,0.2463962584733963,0.23234891891479492,0.25794076919555664,0.30335816740989685,0.22916243970394135,0.1784006655216217,0.20845139026641846,0.2214791178703308
66,1.02,0.4513576030731201,0.4701106548309326,0.5368425250053406,0.33236443996429443,0.41140511631965637,0.5327861309051514,0.38361722230911255,0.32502326369285583,0.5103544592857361,0.61636883020401
67,1.02,0.26644158363342285,0.255573570728302,0.2671945095062256,0.2813780605792999,0.26548969745635986,0.3061346411705017,0.2352009415626526,0.2424447387456894,0.3263706862926483,0.31242430210113525
68,1.02,0.36805546283721924,0.3924175500869751,0.38281288743019104,0.36481189727783203,0.38828667998313904,0.37655651569366455,0.3988603949546814,0.37512245774269104,0.36722636222839355,0.3755182921886444
69,1.02,0.8982691764831543,1.0666260719299316,1.014703392982483,0.8655239343643188,0.7996588945388794,1.0359526872634888,1.0130219459533691,1.0901474952697754,1.1353027820587158,1.0273138284683228
70,1.02,0.7719770669937134,0.840499758720398,0.7675769329071045,0.680316150188446,0.9450088739395142,0.7948253750801086,0.8806542158126831,0.9238602519035339,1.0002714395523071,0.7765631675720215
71,1.02,0.5218260288238525,0.7287290692329407,0.5573992729187012,0.532181978225708,0.5016735792160034,0.5837771892547607,0.5316171646118164,0.4300363063812256,0.5494317412376404,0.5293596386909485
72,1.02,0.40806591510772705,0.4875679612159729,0.42914628982543945,0.39452803134918213,0.46525439620018005,0.43489211797714233,0.4620929956436157,0.5364808440208435,0.5436584949493408,0.4608982801437378
73,1.02,0.8244761824607849,0.8974018096923828,0.9167202711105347,0.7986682057380676,0.8131051063537598,0.9510120749473572,0.895514726638794,0.9258254766464233,1.008946418762207,0.9452104568481445
74,1.02,0.6492999792098999,0.7506868243217468,0.7014940977096558,0.6483434438705444,0.6476050019264221,0.7156704068183899,0.7409951090812683,0.8278840780258179,0.826280951499939,0.7031834125518799
75,1.02,0.3812662959098816,0.45322340726852417,0.39653241634368896,0.34521085023880005,0.31122061610221863,0.38594430685043335,0.4131315350532532,0.29685255885124207,0.3471284508705139,0.3434256911277771
76,1.02,0.40267354249954224,0.47141677141189575,0.45057356357574463,0.3891345262527466,0.5303438901901245,0.45289215445518494,0.4919361472129822,0.5732125639915466,0.5722245573997498,0.49798452854156494
77,1.02,0.24384360015392303,0.24940231442451477,0.2511712908744812,0.2584659457206726,0.251911997795105,0.24537338316440582,0.2577745318412781,0.24242520332336426,0.2486361265182495,0.24680542945861816
78,1.02,1.2275723218917847,1.2353065013885498,0.6914554834365845,1.1135979890823364,0.8491834402084351,1.4881489276885986,1.130683422088623,1.1643297672271729,1.1356923580169678,1.4777156114578247
79,1.02,1.0427285432815552,0.8881107568740845,0.8407922983169556,0.8031715750694275,0.7493468523025513,1.5287330150604248,0.9666662216186523,0.8520293235778809,0.9445772171020508,1.211116075515747
80,1.02,1.8878772258758545,1.8271653652191162,1.212787389755249,1.5826358795166016,1.041480302810669,2.3821001052856445,1.5973278284072876,1.6808290481567383,1.6965656280517578,2.2055208683013916
81,1.02,0.76518315076828,0.7695670127868652,0.7102847099304199,0.8502270579338074,0.822597086429596,0.8740736246109009,0.9563173055648804,0.8927946090698242,0.8504612445831299,0.8198555707931519
82,1.02,1.2377185821533203,1.2628591060638428,0.7482802867889404,1.1526381969451904,0.6820690631866455,1.495347499847412,1.1423778533935547,1.0869677066802979,1.139532208442688,1.6309572458267212
83,1.02,0.5911904573440552,0.5507860779762268,0.6201665997505188,0.5550044775009155,0.581865131855011,0.7833684086799622,0.6628535389900208,0.503658652305603,0.5959464311599731,0.6600018739700317
84,1.02,1.2453083992004395,1.2359453439712524,0.7237619161605835,1.0782275199890137,0.7067257165908813,1.506524682044983,1.122083306312561,1.0911542177200317,1.1670386791229248,1.5904136896133423
85,1.02,0.24392539262771606,0.2501471936702728,0.24926874041557312,0.2584690451622009,0.2518461346626282,0.24541592597961426,0.2577289938926697,0.2480938881635666,0.2487189769744873,0.25118210911750793
86,1.02,0.7522090077400208,0.9628488421440125,0.8473993539810181,0.897736132144928,0.959291934967041,0.7825088500976562,0.7841982841491699,0.8034176826477051,0.7518162727355957,0.7936530709266663
87,1.02,0.691340446472168,0.9124279618263245,0.7182172536849976,0.7444134950637817,1.0072450637817383,0.7362304329872131,0.753684401512146,0.7333149909973145,0.696938157081604,0.7968360185623169
88,1.02,0.3684256076812744,0.44061118364334106,0.35782623291015625,0.3762834668159485,0.43919891119003296,0.3240199089050293,0.3474910259246826,0.35855674743652344,0.33515697717666626,0.35095149278640747
89,1.02,1.2944931983947754,1.4936788082122803,1.3178884983062744,1.1661226749420166,1.3056944608688354,1.410253643989563,1.1355233192443848,1.2159037590026855,1.1503175497055054,1.3293592929840088
90,1.02,0.5051738023757935,0.46266186237335205,0.3774538040161133,0.3703174591064453,0.2765745222568512,0.39247792959213257,0.3572894334793091,0.35848504304885864,0.3456270098686218,0.3698154091835022
91,1.02,0.5302558541297913,0.4502376317977905,0.38678768277168274,0.40084004402160645,0.521392822265625,0.4027559161186218,0.3905611038208008,0.37504878640174866,0.37150633335113525,0.4497256875038147
92,1.02,0.5956878662109375,0.7782834768295288,0.7507651448249817,0.6540610790252686,0.8105794191360474,0.7221041917800903,0.5910247564315796,0.6238640546798706,0.5837293863296509,0.7186081409454346
93,1.02,0.3422953486442566,0.37536248564720154,0.35502493381500244,0.37288060784339905,0.4948089122772217,0.4145577549934387,0.39964431524276733,0.3369566798210144,0.34085920453071594,0.3287963271141052
94,1.02,0.4466188848018646,0.6998719573020935,0.9419295787811279,0.8333286046981812,1.2327322959899902,0.9549078345298767,0.6106270551681519,0.6028634309768677,0.7711373567581177,0.32898372411727905
95,1.02,0.3713432550430298,0.3342234194278717,0.23946349322795868,0.3840812146663666,0.8033696413040161,0.45293277502059937,0.3508991003036499,0.46235182881355286,0.40031033754348755,0.3688507080078125
96,1.02,0.21079564094543457,0.4318653345108032,0.5337263345718384,0.5233844518661499,0.9186886548995972,0.6342443823814392,0.3451606333255768,0.3367420434951782,0.3970377445220947,0.1211346909403801
97,1.02,0.44224703311920166,0.6239140033721924,0.6180382966995239,0.5715576410293579,0.5496190190315247,0.6989637613296509,0.6798984408378601,0.5524799227714539,0.5757493376731873,0.3670755624771118
98,1.02,0.4300714433193207,0.30708828568458557,0.2918843626976013,0.38426607847213745,0.6403669118881226,0.40102827548980713,0.40324777364730835,0.4631838798522949,0.4485924541950226,0.42294102907180786
99,1.02,0.39726459980010986,0.4528457224369049,0.5187980532646179,0.4967862367630005,0.591895341873169,0.5675472021102905,0.5073732137680054,0.4547370672225952,0.4905250668525696,0.3343895673751831
100,1.02,0.36501264572143555,0.3555434048175812,0.3412933945655823,0.41527506709098816,0.3807718753814697,0.37102097272872925,0.37374573945999146,0.36511465907096863,0.40230581164360046,0.3775870203971863
101,1.02,0.36417099833488464,0.3982189893722534,0.4080609977245331,0.4000730812549591,0.3012551963329315,0.5811144113540649,0.3619762361049652,0.21796146035194397,0.42056769132614136,0.4751184582710266
102,1.02,0.20101310312747955,0.2463650107383728,0.18343448638916016,0.27320346236228943,0.21364720165729523,0.21569891273975372,0.24176663160324097,0.1557307094335556,0.19940824806690216,0.13664476573467255
103,1.02,0.2582480311393738,0.2615933418273926,0.2447456270456314,0.2859843373298645,0.25494638085365295,0.284820556640625,0.2669784128665924,0.256972074508667,0.2844858765602112,0.26177868247032166
104,1.02,0.20685681700706482,0.2700417935848236,0.2315446436405182,0.23391194641590118,0.26288753747940063,0.3629344701766968,0.22970472276210785,0.17833058536052704,0.20819702744483948,0.22087697684764862
105,1.02,0.2719656527042389,0.2989966869354248,0.3197673261165619,0.21648508310317993,0.20186522603034973,0.3942706286907196,0.23227094113826752,0.20134824514389038,0.2848914861679077,0.37040451169013977
106,1.02,0.258265882730484,0.2615993916988373,0.24574482440948486,0.28598612546920776,0.2549118995666504,0.2869221568107605,0.2669711112976074,0.25696802139282227,0.2844880223274231,0.2617550492286682
107,1.02,0.4649113714694977,0.5185620784759521,0.527766227722168,0.5451548099517822,0.5291436910629272,0.45338568091392517,0.5229604244232178,0.5412829518318176,0.4722430109977722,0.45347216725349426
108,1.02,0.5618977546691895,0.5493203401565552,0.4190252423286438,0.6412450671195984,0.5420398116111755,0.3924940824508667,0.44913485646247864,0.5361068248748779,0.36670154333114624,0.41457903385162354
109,1.02,0.30929359793663025,0.34085947275161743,0.2394980490207672,0.42689672112464905,0.4507526457309723,0.32591021060943604,0.32515090703964233,0.41540706157684326,0.18677672743797302,0.20527802407741547
110,1.02,0.17750293016433716,0.24577319622039795,0.2343287467956543,0.2566524147987366,0.23972544074058533,0.21327951550483704,0.2594810724258423,0.2362595647573471,0.10128933191299438,0.10764764249324799
111,1.02,0.42967677116394043,0.5499902963638306,0.480990469455719,0.5803696513175964,0.4953814148902893,0.4182063043117523,0.527229905128479,0.5320507287979126,0.3149210810661316,0.33659425377845764
112,1.02,0.43376946449279785,0.38948294520378113,0.4486636817455292,0.4510611891746521,0.5437976121902466,0.4389406144618988,0.4206171929836273,0.5005555748939514,0.5015076994895935,0.4610445499420166
113,1.02,0.20848536491394043,0.1265442669391632,0.12479191273450851,0.23375864326953888,0.32500147819519043,0.2301573008298874,0.15078005194664001,0.26677078008651733,0.22335587441921234,0.20004433393478394
114,1.02,0.30458664894104004,0.3846299350261688,0.40989023447036743,0.461151659488678,0.3662301003932953,0.4837823212146759,0.3858877718448639,0.2912464737892151,0.3231084942817688,0.573491632938385
115,1.02,0.331284761428833,0.4698063135147095,0.416511595249176,0.6532461643218994,0.5884151458740234,0.6133849620819092,0.2967188358306885,0.41047075390815735,0.48679789900779724,0.8575183153152466
116,1.02,0.4891878664493561,0.6669713258743286,0.38645997643470764,0.4404152035713196,1.0252351760864258,0.5596768856048584,0.41924428939819336,0.5822818279266357,0.5354758501052856,0.6298455595970154
117,1.02,0.12499429285526276,0.28639477491378784,0.2772596478462219,0.40660417079925537,0.3648572564125061,0.4035782814025879,0.21414195001125336,0.14123132824897766,0.2286737710237503,0.5598254799842834
118,1.02,0.20299217104911804,0.24880996346473694,0.2073441743850708,0.25172728300094604,0.3707927465438843,0.2894047796726227,0.2036655843257904,0.22704194486141205,0.16038070619106293,0.34208017587661743
119,1.02,0.37664955854415894,0.41699981689453125,0.3234149217605591,0.397232323884964,0.6962766051292419,0.4249351918697357,0.3295493423938751,0.42619362473487854,0.44921252131462097,0.5404219627380371
120,1.02,0.5457903146743774,0.7893431782722473,0.7629231810569763,0.8334929943084717,0.6804134845733643,0.7490811347961426,0.5672587752342224,0.5899505615234375,0.5933117270469666,0.857369065284729
121,1.02,0.37253767251968384,0.37226057052612305,0.37331897020339966,0.4293197691440582,0.382680207490921,0.33017751574516296,0.38978689908981323,0.38492414355278015,0.4148210883140564,0.3776768147945404
122,1.02,0.519359827041626,0.2429632693529129,0.3411962389945984,0.2852170169353485,0.4597223997116089,0.32044923305511475,0.29626238346099854,0.3431250751018524,0.6621756553649902,0.5951807498931885
123,1.02,0.29089367389678955,0.46005573868751526,0.28184881806373596,0.23481647670269012,0.41961005330085754,0.3046976327896118,0.2237934172153473,0.24146516621112823,0.26901018619537354,0.29071903228759766
124,1.02,0.42872709035873413,0.38997501134872437,0.38663250207901,0.43620991706848145,0.46696895360946655,0.4111418128013611,0.4401249289512634,0.41342902183532715,0.47703930735588074,0.4391067624092102
125,1.02,0.37338098883628845,0.29781827330589294,0.42146024107933044,0.28286445140838623,0.2470572292804718,0.2413104921579361,0.24060288071632385,0.3008502423763275,0.3879798352718353,0.32801881432533264
126,1.02,0.596143364906311,0.5948687791824341,0.4476656913757324,0.48877233266830444,0.8186062574386597,0.5256460309028625,0.4850216805934906,0.47473710775375366,0.6676291227340698,0.6760346293449402
127,1.02,0.330106258392334,0.35785573720932007,0.30120307207107544,0.34237414598464966,0.3550569415092468,0.35770195722579956,0.2944052815437317,0.31337541341781616,0.3195982575416565,0.25439131259918213
128,1.02,0.4006655514240265,0.4065481722354889,0.39746129512786865,0.39229661226272583,0.3972400724887848,0.5093011856079102,0.38953760266304016,0.39566344022750854,0.3967539072036743,0.37290555238723755
129,1.02,0.7514227628707886,0.4468230605125427,0.8503313660621643,0.8131374716758728,0.6564638018608093,0.7771090269088745,0.4441635310649872,0.5308057069778442,0.7681013345718384,0.3897472321987152
130,1.02,0.5394078493118286,0.3902260661125183,0.4769924283027649,0.4559233784675598,0.4889764189720154,0.398709237575531,0.19967173039913177,0.43253546953201294,0.4257447421550751,0.25555551052093506
131,1.02,0.5604802370071411,0.4614664912223816,0.532240629196167,0.6163175106048584,0.5326640605926514,0.5039395093917847,0.5177717208862305,0.4928998351097107,0.5956547260284424,0.5454151630401611
132,1.02,0.3924049139022827,0.2805766463279724,0.48203322291374207,0.28448545932769775,0.3785853981971741,0.5331494212150574,0.2508389353752136,0.25795111060142517,0.33651047945022583,0.27522531151771545
133,1.02,0.49923133850097656,0.45723873376846313,0.42139577865600586,0.5057081580162048,0.39469578862190247,0.5406705737113953,0.31910693645477295,0.45735055208206177,0.4648931920528412,0.2731034755706787
134,1.02,0.5932572484016418,0.60944002866745,0.628778874874115,0.5903577208518982,0.6818466782569885,0.551486611366272,0.4815853238105774,0.6021408438682556,0.6070526838302612,0.4395595192909241
135,1.02,0.29507482051849365,0.2686232328414917,0.3110150396823883,0.2889895439147949,0.33870333433151245,0.276915043592453,0.39621591567993164,0.32787948846817017,0.3182440996170044,0.3237743377685547
136,1.02,0.6210343837738037,0.2789555788040161,0.9048235416412354,0.6320884227752686,1.1445260047912598,0.7333799600601196,0.9254064559936523,0.8558911085128784,0.5624147653579712,0.38416704535484314
137,1.02,0.36696016788482666,0.4470488429069519,0.6865992546081543,0.39349615573883057,0.8726121187210083,0.5555577874183655,0.5760412216186523,0.45613303780555725,0.3702268600463867,0.24776612222194672
138,1.02,0.6424239873886108,0.3535327911376953,1.0080478191375732,0.5495225191116333,1.1668637990951538,0.7820609211921692,0.8712272047996521,0.8484731912612915,0.5583218336105347,0.48543787002563477
139,1.02,0.3531445860862732,0.2385927438735962,0.28407713770866394,0.2553086280822754,0.3156563639640808,0.21290907263755798,0.3534797132015228,0.3588635325431824,0.35379499197006226,0.2729184329509735
140,1.02,0.43353331089019775,0.23703719675540924,0.5110398530960083,0.41806936264038086,0.6885848641395569,0.44318923354148865,0.6212743520736694,0.5676630735397339,0.41904592514038086,0.3200889229774475
141,1.02,0.46087080240249634,0.44843727350234985,0.4142548441886902,0.3647972345352173,0.4646463394165039,0.4535439610481262,0.4696773886680603,0.47043442726135254,0.44226109981536865,0.38230133056640625
142,1.02,0.8325234055519104,1.0622912645339966,0.8621270656585693,0.8440569043159485,1.2059109210968018,0.8738499879837036,0.86366868019104,0.8326816558837891,0.8411419987678528,0.9366884827613831
143,1.02,1.848839521408081,2.6966843605041504,2.3353919982910156,1.7693772315979004,2.5086774826049805,2.1675212383270264,1.8708674907684326,1.8642334938049316,1.7976642847061157,2.2715420722961426
144,1.02,1.0429953336715698,1.203160285949707,0.9584976434707642,1.0431958436965942,1.7429394721984863,0.9296225905418396,0.9999685287475586,0.9800848960876465,0.9440445303916931,1.0344619750976562
145,1.02,1.7912794351577759,2.7529122829437256,2.372406482696533,1.6460312604904175,2.3678677082061768,2.2501657009124756,1.8211745023727417,1.8109067678451538,1.7231087684631348,2.1817879676818848
