,dv,1,2,3,4,5,6,7,8,9,10
0,1.02941,0.8007669448852539,1.1977051496505737,0.5132526755332947,1.091105341911316,0.27225202322006226,1.175091028213501,0.7734864950180054,0.8434659838676453,0.6845155358314514,1.8213094472885132
1,1.11176,0.7181257605552673,0.945905327796936,0.6836603879928589,0.6407180428504944,0.7954366207122803,1.2562973499298096,0.6421325206756592,0.5835140943527222,0.7499171495437622,0.955066442489624
2,1.13294,0.9333668947219849,1.6343722343444824,0.7995576858520508,1.2101349830627441,0.5459139943122864,1.8221549987792969,0.9524698257446289,0.9846912622451782,0.8431617021560669,2.836062431335449
3,1.15294,1.0607595443725586,1.9911720752716064,1.0992664098739624,0.8641709089279175,1.0700876712799072,2.7724337577819824,0.8276965022087097,1.0478636026382446,1.052470088005066,2.9263641834259033
4,1.09176,0.9417216777801514,1.6809769868850708,1.1918463706970215,0.9582875967025757,1.1707744598388672,1.9639272689819336,1.152604579925537,1.1245005130767822,1.0880540609359741,1.5523549318313599
5,1.01176,1.0434666872024536,1.8713163137435913,0.8967942595481873,1.4176452159881592,0.5893436670303345,2.094735622406006,1.1036620140075684,1.1371299028396606,0.9618518948554993,3.2983717918395996
6,1.25882,0.8995366096496582,0.8088299036026001,0.6777986288070679,1.2808016538619995,0.6682569980621338,0.6279126405715942,1.076682686805725,0.9901923537254333,0.9958822727203369,0.5198960304260254
7,1.08118,0.9078141450881958,1.1387771368026733,0.9177560806274414,0.9865647554397583,0.9074525833129883,1.363847017288208,0.9595921635627747,0.9476698637008667,1.0769050121307373,1.0795727968215942
8,1.16353,0.982522189617157,2.179080009460449,1.1273934841156006,1.2076387405395508,0.9670755863189697,2.431520700454712,0.9821667671203613,1.103803038597107,0.9711356163024902,2.9691100120544434
9,0.916471,0.8201661109924316,1.7309805154800415,0.9581615328788757,0.8526685833930969,0.8998874425888062,2.032879590988159,0.8087359666824341,0.8443541526794434,0.7929879426956177,2.198164939880371
10,1.14613,0.8380815982818604,1.0537341833114624,1.2684329748153687,0.8442981243133545,0.9613688588142395,0.9999934434890747,0.6653674840927124,0.9931029677391052,0.667600691318512,1.391546368598938
11,1.15759,1.076150894165039,1.087422251701355,0.789141058921814,0.8033199310302734,0.5510132908821106,0.8365164399147034,0.8998304605484009,0.700498104095459,0.9672686457633972,1.0652827024459839
12,1.08883,1.073682427406311,1.1539366245269775,0.6595662832260132,1.26690673828125,0.7228925228118896,0.6692472696304321,1.1296615600585938,0.8931611776351929,1.1671849489212036,0.655208945274353
13,0.939828,1.1660785675048828,1.2050349712371826,0.7130019068717957,1.1162707805633545,0.743264377117157,0.6515668630599976,1.206512212753296,1.0194904804229736,1.331211805343628,0.7757774591445923
14,1.13467,0.7690092325210571,0.9882926940917969,0.8151880502700806,1.1262061595916748,0.7476083040237427,0.6271389722824097,0.8468058705329895,0.8773360252380371,0.9146970510482788,0.7230684757232666
15,1.26074,0.7958727478981018,1.1106188297271729,1.1254842281341553,1.1166465282440186,0.9875220060348511,0.9168064594268799,0.8122760057449341,1.045360803604126,0.8087781071662903,1.1908811330795288
16,1.28367,0.8108854293823242,1.0313138961791992,1.2085304260253906,0.8902618885040283,0.9598604440689087,0.9647387266159058,0.7302855253219604,0.9970934391021729,0.7116861939430237,1.3175137042999268
17,1.15759,0.8023006916046143,1.0676020383834839,1.2284488677978516,0.9551975727081299,0.9742045402526855,0.97071373462677,0.6853874921798706,1.0149176120758057,0.6873580813407898,1.319372534751892
18,0.931232,0.6532114148139954,0.5874127149581909,0.6003082990646362,0.4697265625,0.3988136649131775,0.5335303544998169,0.5641837120056152,0.512598991394043,0.629642903804779,0.7353062629699707
19,0.825215,1.1891679763793945,1.1318933963775635,0.7239415645599365,0.8825533390045166,0.6952618956565857,0.6781792640686035,1.1787327527999878,0.9480438232421875,1.2812063694000244,0.8628730773925781
20,1.04585,1.1488776206970215,1.1217607259750366,1.1446282863616943,0.807597279548645,0.8110144734382629,0.8890759944915771,0.9297484159469604,0.8901063203811646,0.9603457450866699,1.104597568511963
21,1.28367,0.9043871164321899,1.1073939800262451,0.8369753956794739,1.2442100048065186,0.8041380643844604,0.6588714718818665,0.9869023561477661,0.971053957939148,1.085152506828308,0.7425813674926758
22,1.31805,1.1635963916778564,1.1136547327041626,0.8612399101257324,0.7304664850234985,0.6842384338378906,0.7321656942367554,1.045851469039917,0.8212064504623413,1.0888432264328003,0.980461597442627
23,1.37883,0.6910080313682556,1.0279680490493774,0.3857734203338623,0.7574324607849121,0.49551767110824585,0.6259194016456604,0.9402903914451599,0.6296073198318481,1.3054143190383911,1.0559946298599243
24,1.24095,1.038312315940857,0.4896239936351776,0.7007450461387634,0.6369059681892395,0.4353960454463959,1.0151103734970093,0.7021224498748779,0.802739679813385,0.6180151104927063,0.453824520111084
25,1.461,1.0947954654693604,0.4558829367160797,0.8412548303604126,0.7134621143341064,0.6168340444564819,1.21908700466156,0.7718431949615479,1.0558371543884277,1.0060009956359863,0.6580445766448975
26,1.57939,1.359130859375,1.0479388236999512,1.2617818117141724,1.2768067121505737,1.0997291803359985,1.9018237590789795,1.2313883304595947,1.38597571849823,1.9211175441741943,1.085642695426941
27,0.993036,0.9864901304244995,0.8248676657676697,0.825242280960083,0.8003729581832886,0.7536218166351318,1.2242076396942139,1.0194978713989258,1.2912564277648926,1.5805528163909912,1.1221882104873657
28,1.10306,0.912172794342041,1.0897287130355835,0.692050039768219,0.832476019859314,0.7261213064193726,1.0205888748168945,1.0587480068206787,1.2552154064178467,1.668461561203003,1.2307811975479126
29,1.58078,1.027130126953125,1.5262101888656616,0.7980619072914124,1.181058645248413,0.9479243755340576,1.256472110748291,1.4105556011199951,1.051666021347046,2.19484281539917,1.6014268398284912
30,1.70334,1.2632877826690674,0.5216079354286194,0.9502740502357483,0.8207899332046509,0.6607905626296997,1.3643724918365479,0.8569192290306091,1.151626467704773,1.034467339515686,0.674983024597168
31,1.34401,0.9306280612945557,0.9462193250656128,0.7513227462768555,0.7992604970932007,0.7278357744216919,1.1137973070144653,1.0353952646255493,1.2656468152999878,1.6192940473556519,1.1753050088882446
32,1.4415,0.9340363144874573,1.246336817741394,0.6506305932998657,0.9156583547592163,0.7526625394821167,0.9501363039016724,1.1080431938171387,1.2619187831878662,1.727007508277893,1.1689467430114746
33,1.01393,0.6245604753494263,1.0344539880752563,0.38520848751068115,0.7482748627662659,0.5579540729522705,0.617523729801178,0.8368781805038452,0.8444472551345825,1.2549233436584473,0.8183421492576599
34,1.48248,1.0794587135314941,1.1491591930389404,0.6414388418197632,1.0209300518035889,0.7539668083190918,1.2310776710510254,1.0854653120040894,1.1494944095611572,1.1129957437515259,0.9581624269485474
35,1.28032,0.9661458730697632,0.6954713463783264,0.7529779672622681,0.9425281882286072,0.8480384945869446,1.3836634159088135,1.1605342626571655,1.1752328872680664,1.1076254844665527,1.2284101247787476
36,1.02426,0.7362477779388428,0.5961164236068726,0.5760082006454468,0.8491790890693665,0.8375559449195862,0.6839175224304199,0.9558541178703308,0.8467739820480347,0.8401603698730469,0.8673683404922485
37,1.36119,0.9373217821121216,0.7590945959091187,0.6526550650596619,0.9400629997253418,1.0828979015350342,0.7564213275909424,1.2021960020065308,0.8194099068641663,1.0451966524124146,0.7944387793540955
38,1.18598,1.1493326425552368,0.9441002011299133,0.8997647762298584,1.19889235496521,1.2067992687225342,1.3884121179580688,1.4739882946014404,1.3744903802871704,1.3147310018539429,1.4260599613189697
